Statistik,Gebiet,Jahr,Straftat_Gesetz,Art_der_Straftat,Staatsangehoerigkeit,Geschlecht,Wert_Anzahl,source_year,source_file
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung in Trunkenheit,Verurteilte Ausländer,Männer,2,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung in Trunkenheit,Verurteilte insgesamt,Frauen,-,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung in Trunkenheit,Verurteilte Deutsche,Frauen,-,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung in Trunkenheit,Verurteilte Ausländer,Frauen,-,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung in Trunkenheit,Verurteilte insgesamt,insgesamt,4,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung in Trunkenheit,Verurteilte Deutsche,insgesamt,2,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung in Trunkenheit,Verurteilte Ausländer,insgesamt,2,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte insgesamt,Männer,84,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte Deutsche,Männer,42,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte Ausländer,Männer,42,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte insgesamt,Frauen,28,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte Deutsche,Frauen,21,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte Ausländer,Frauen,7,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte insgesamt,insgesamt,112,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte Deutsche,insgesamt,63,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 142 Abs. 2 Entf. vom Unfallort ohne nachträgl. Meldung d. Unfallbeteiligung ohne Trunkenheit bzw. Trunkenheit nicht bekannt,Verurteilte Ausländer,insgesamt,49,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte insgesamt,Männer,388,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte Deutsche,Männer,294,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte Ausländer,Männer,94,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte insgesamt,Frauen,88,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte Deutsche,Frauen,80,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte Ausländer,Frauen,8,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte insgesamt,insgesamt,476,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte Deutsche,insgesamt,374,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Tötung im Straßenverkehr insgesamt (§ 222 StGB) ,Verurteilte Ausländer,insgesamt,102,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte insgesamt,Männer,53,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte Deutsche,Männer,39,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte Ausländer,Männer,14,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte insgesamt,Frauen,10,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte Deutsche,Frauen,8,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte Ausländer,Frauen,2,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte insgesamt,insgesamt,63,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte Deutsche,insgesamt,47,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr in Trunkenheit ,Verurteilte Ausländer,insgesamt,16,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte insgesamt,Männer,335,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte Deutsche,Männer,255,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte Ausländer,Männer,80,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte insgesamt,Frauen,78,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte Deutsche,Frauen,72,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte Ausländer,Frauen,6,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte insgesamt,insgesamt,413,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte Deutsche,insgesamt,327,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 222 Fahrlässige Tötung im Straßenverkehr ohne Trunkenheit ,Verurteilte Ausländer,insgesamt,86,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte insgesamt,Männer,8453,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte Deutsche,Männer,5715,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte Ausländer,Männer,2738,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte insgesamt,Frauen,2319,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte Deutsche,Frauen,1926,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte Ausländer,Frauen,393,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte insgesamt,insgesamt,10772,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte Deutsche,insgesamt,7641,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Fahrlässige Körperverl. im Straßenverkehr insgesamt (§ 229 StGB) ,Verurteilte Ausländer,insgesamt,3131,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte insgesamt,Männer,1951,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte Deutsche,Männer,1400,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte Ausländer,Männer,551,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte insgesamt,Frauen,319,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte Deutsche,Frauen,267,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte Ausländer,Frauen,52,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte insgesamt,insgesamt,2270,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte Deutsche,insgesamt,1667,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr in Trunkenheit ,Verurteilte Ausländer,insgesamt,603,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte insgesamt,Männer,6502,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte Deutsche,Männer,4315,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte Ausländer,Männer,2187,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte insgesamt,Frauen,2000,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte Deutsche,Frauen,1659,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte Ausländer,Frauen,341,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte insgesamt,insgesamt,8502,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte Deutsche,insgesamt,5974,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 229 Fahrlässige Körperverletzung im Straßenverkehr ohne Trunkenheit ,Verurteilte Ausländer,insgesamt,2528,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte insgesamt,Männer,448,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte Deutsche,Männer,296,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte Ausländer,Männer,152,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte insgesamt,Frauen,39,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte Deutsche,Frauen,29,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte Ausländer,Frauen,10,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte insgesamt,insgesamt,487,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte Deutsche,insgesamt,325,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,Verurteilte Ausländer,insgesamt,162,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte insgesamt,Männer,10364,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte Deutsche,Männer,7230,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte Ausländer,Männer,3134,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte insgesamt,Frauen,2293,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte Deutsche,Frauen,1906,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte Ausländer,Frauen,387,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte insgesamt,insgesamt,12657,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte Deutsche,insgesamt,9136,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB insgesamt ,Verurteilte Ausländer,insgesamt,3521,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte insgesamt,Männer,8768,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte Deutsche,Männer,6183,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte Ausländer,Männer,2585,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte insgesamt,Frauen,2023,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte Deutsche,Frauen,1693,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte Ausländer,Frauen,330,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte insgesamt,insgesamt,10791,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte Deutsche,insgesamt,7876,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB mit Verkehrsunfall ,Verurteilte Ausländer,insgesamt,2915,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte insgesamt,Männer,1596,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte Deutsche,Männer,1047,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte Ausländer,Männer,549,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte insgesamt,Frauen,270,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte Deutsche,Frauen,213,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte Ausländer,Frauen,57,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte insgesamt,insgesamt,1866,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte Deutsche,insgesamt,1260,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,Gefährdung des Straßenverkehrs nach § 315 c StGB ohne Verkehrsunfall ,Verurteilte Ausländer,insgesamt,606,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 c Abs. 1 Nr. 1 a auch i.V.m. Abs.3 Straßenverkehrsgefährdung infolge Trunkenheit ohne Verkehrsunfall,Verurteilte insgesamt,Männer,1144,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 c Abs. 1 Nr. 1 a auch i.V.m. Abs.3 Straßenverkehrsgefährdung infolge Trunkenheit ohne Verkehrsunfall,Verurteilte Deutsche,Männer,742,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 c Abs. 1 Nr. 1 a auch i.V.m. Abs.3 Straßenverkehrsgefährdung infolge Trunkenheit ohne Verkehrsunfall,Verurteilte Ausländer,Männer,402,2023,bund-2023.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2023,StGB  ,StGB § 315 c Abs. 1 Nr. 1 a auch i.V.m. Abs.3 Straßenverkehrsgefährdung infolge Trunkenheit ohne Verkehrsunfall,Verurteilte insgesamt,Frauen,215,2023,bund-2023.xlsx
